concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
2000000027	Psychologists' services, travel time for outreach treatment, up to 20 min.	Procedure	PIA	Procedure	<null>	PIA-26A	2018-07-01	2099-12-31	<null>
2000000028	Psychologists' services, travel time for outreach treatment, > 20 to 60 min.	Procedure	PIA	Procedure	<null>	PIA-26B	2018-07-01	2099-12-31	<null>
2000000029	Psychologists' services, travel time for outreach treatment, > 60 min.	Procedure	PIA	Procedure	<null>	PIA-26C	2018-07-01	2099-12-31	<null>
2000000030	Nursing staff services, individual treatment, up to 20 min.	Procedure	PIA	Procedure	<null>	PIA-31A	2018-07-01	2099-12-31	<null>
2000000031	Nursing staff services, individual treatment, > 20 to 60 min.	Procedure	PIA	Procedure	<null>	PIA-31B	2018-07-01	2099-12-31	<null>
2000000032	Nursing staff services, individual treatment, > 60 min.	Procedure	PIA	Procedure	<null>	PIA-31C	2018-07-01	2099-12-31	<null>
2000000033	Nursing staff services, small group, up to 60 min.	Procedure	PIA	Procedure	<null>	PIA-34A	2018-07-01	2099-12-31	<null>
2000000034	Nursing staff services, small group, > 60 to 90 min.	Procedure	PIA	Procedure	<null>	PIA-34B	2018-07-01	2099-12-31	<null>
2000000035	Nursing staff services, small group, > 90 min.	Procedure	PIA	Procedure	<null>	PIA-34C	2018-07-01	2099-12-31	<null>
2000000036	Nursing staff services, large group, up to 60 min.	Procedure	PIA	Procedure	<null>	PIA-35A	2018-07-01	2099-12-31	<null>
2000000037	Nursing staff services, large group, > 60 to 90 min.	Procedure	PIA	Procedure	<null>	PIA-35B	2018-07-01	2099-12-31	<null>
2000000038	Nursing staff services, large group, > 90 min.	Procedure	PIA	Procedure	<null>	PIA-35C	2018-07-01	2099-12-31	<null>
2000000039	Nursing staff services, travel time for outreach treatment, up to 20 min.	Procedure	PIA	Procedure	<null>	PIA-36A	2018-07-01	2099-12-31	<null>
2000000040	Nursing staff services, travel time for outreach treatment, > 20 to 60 min.	Procedure	PIA	Procedure	<null>	PIA-36B	2018-07-01	2099-12-31	<null>
2000000041	Nursing staff services, travel time for outreach treatment, > 60 min.	Procedure	PIA	Procedure	<null>	PIA-36C	2018-07-01	2099-12-31	<null>
2000000042	Social pedagogues' services, individual treatment, up to 20 min.	Procedure	PIA	Procedure	<null>	PIA-41A	2018-07-01	2099-12-31	<null>
2000000043	Social pedagogues' services, individual treatment, > 20 to 60 min.	Procedure	PIA	Procedure	<null>	PIA-41B	2018-07-01	2099-12-31	<null>
2000000044	Social pedagogues' services, individual treatment, > 60 min.	Procedure	PIA	Procedure	<null>	PIA-41C	2018-07-01	2099-12-31	<null>
2000000045	Social pedagogues' services, small group, up to 60 min.	Procedure	PIA	Procedure	<null>	PIA-44A	2018-07-01	2099-12-31	<null>
2000000046	Social pedagogues' services, small group, > 60 to 90 min.	Procedure	PIA	Procedure	<null>	PIA-44B	2018-07-01	2099-12-31	<null>
2000000047	Social pedagogues' services, small group, > 90 min.	Procedure	PIA	Procedure	<null>	PIA-44C	2018-07-01	2099-12-31	<null>
2000000048	Social pedagogues' services, large group, up to 60 min.	Procedure	PIA	Procedure	<null>	PIA-45A	2018-07-01	2099-12-31	<null>
2000000049	Social pedagogues' services, large group, > 60 to 90 min.	Procedure	PIA	Procedure	<null>	PIA-45B	2018-07-01	2099-12-31	<null>
2000000050	Social pedagogues' services, large group, > 90 min.	Procedure	PIA	Procedure	<null>	PIA-45C	2018-07-01	2099-12-31	<null>
2000000051	Social pedagogues' services, travel time for outreach treatment, up to 20 min.	Procedure	PIA	Procedure	<null>	PIA-46A	2018-07-01	2099-12-31	<null>
2000000052	Social pedagogues' services, travel time for outreach treatment, > 20 to 60 min.	Procedure	PIA	Procedure	<null>	PIA-46B	2018-07-01	2099-12-31	<null>
2000000053	Social pedagogues' services, travel time for outreach treatment, > 60 min.	Procedure	PIA	Procedure	<null>	PIA-46C	2018-07-01	2099-12-31	<null>
2000000054	Special therapist services, individual treatment, up to 20 min.	Procedure	PIA	Procedure	<null>	PIA-51A	2018-07-01	2099-12-31	<null>
2000000055	Special therapist services, individual treatment, > 20 to 60 min.	Procedure	PIA	Procedure	<null>	PIA-51B	2018-07-01	2099-12-31	<null>
2000000056	Special therapist services, individual treatment, > 60 min.	Procedure	PIA	Procedure	<null>	PIA-51C	2018-07-01	2099-12-31	<null>
2000000057	Special therapist services, small group, up to 60 min.	Procedure	PIA	Procedure	<null>	PIA-54A	2018-07-01	2099-12-31	<null>
2000000058	Special therapist services, small group, > 60 to 90 min.	Procedure	PIA	Procedure	<null>	PIA-54B	2018-07-01	2099-12-31	<null>
2000000059	Special therapist services, small group, > 90 min.	Procedure	PIA	Procedure	<null>	PIA-54C	2018-07-01	2099-12-31	<null>
2000000060	Special therapist services, large group, up to 60 min.	Procedure	PIA	Procedure	<null>	PIA-55A	2018-07-01	2099-12-31	<null>
2000000061	Special therapist services, large group, > 60 to 90 min.	Procedure	PIA	Procedure	<null>	PIA-55B	2018-07-01	2099-12-31	<null>
2000000062	Special therapist services, large group, > 90 min.	Procedure	PIA	Procedure	<null>	PIA-55C	2018-07-01	2099-12-31	<null>
2000000063	Special therapist services, travel time for outreach treatment, up to 20 min.	Procedure	PIA	Procedure	<null>	PIA-56A	2018-07-01	2099-12-31	<null>
2000000064	Special therapist services, travel time for outreach treatment, > 20 to 60 min.	Procedure	PIA	Procedure	<null>	PIA-56B	2018-07-01	2099-12-31	<null>
2000000065	Special therapist services, travel time for outreach treatment, > 60 min.	Procedure	PIA	Procedure	<null>	PIA-56C	2018-07-01	2099-12-31	<null>
2000000066	Case conference	Procedure	PIA	Procedure	<null>	PIA-60Z	2018-07-01	2099-12-31	<null>
2000000067	Elaborate laboratory tests	Procedure	PIA	Procedure	<null>	PIA-17Z	2018-07-01	2099-12-31	<null>
2000000068	Elaborate instrumental diagnostics	Procedure	PIA	Procedure	<null>	PIA-18Z	2018-07-01	2099-12-31	<null>
2000000069	Medication setting and conversion	Procedure	PIA	Procedure	<null>	PIA-81Z	2018-07-01	2099-12-31	<null>
2000000070	Crisis intervention	Procedure	PIA	Procedure	<null>	PIA-82Z	2018-07-01	2099-12-31	<null>
2000000071	Psychotherapy	Procedure	PIA	Procedure	<null>	PIA-83Z	2018-07-01	2099-12-31	<null>
2000000072	Outreach treatment without travel time	Procedure	PIA	Procedure	<null>	PIA-86Z	2018-07-01	2099-12-31	<null>
2000011844	Start of treatment with referral	Procedure	PIA	Procedure	<null>	PIA-91Z	2018-07-01	2099-12-31	<null>
2000011845	Start of treatment as follow-up treatment after inpatient treatment	Procedure	PIA	Procedure	<null>	PIA-92Z	2018-07-01	2099-12-31	<null>
2000011846	Transition to contract medical care	Procedure	PIA	Procedure	<null>	PIA-93Z	2018-07-01	2099-12-31	<null>
