concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
2000001079	Initial prescription of treatment measures for psychiatric home health care	Observation	EBM	EBM code	<null>	01422	2013-10-01	2099-12-31	<null>
2000001080	Follow-up prescription of treatment for psychiatric home health care	Observation	EBM	EBM code	<null>	01424	2013-10-01	2099-12-31	<null>
2000001081	Initial prescription of specialized outpatient palliative care	Observation	EBM	EBM code	<null>	01425	2013-10-01	2099-12-31	<null>
2000001082	Follow-up prescription for continuation of specialized outpatient palliative care	Observation	EBM	EBM code	<null>	01426	2013-10-01	2099-12-31	<null>
2000001083	Administrative complex	Observation	EBM	EBM code	<null>	01430	2013-10-01	2099-12-31	<null>
2000001084	Extra charge to the fee schedule positions 01430, 01435 and 01820 for medical activities in connection with the electronic patient record	Observation	EBM	EBM code	<null>	01431	2021-01-01	2099-12-31	<null>
2000001085	Surcharge in connection with fee schedule position 01435 or the basic flat rate for telephone consultation with a physician	Observation	EBM	EBM code	<null>	01433	2020-04-01	2021-12-31	D
2000001086	Surcharge in connection with fee schedule position 01435 or the insured flat rate under fee schedule positions 03000 and 04000 or the basic flat rates under chapters 5 to 11, 13, 15, 18, 20, 26, and 27 or the consiliary flat rates under chapters 12, 17, 19, 24, and 25 or the basic flat rate under fee schedule position 30700 for telephone consultation with a physician	Observation	EBM	EBM code	<null>	01434	2020-04-01	2021-12-31	D
2000001087	General practitioner/specialist on-call flat rate	Observation	EBM	EBM code	<null>	01435	2013-10-01	2099-12-31	<null>
2000001088	Consultation flat rate	Observation	EBM	EBM code	<null>	01436	2013-10-01	2099-12-31	<null>
2000001089	Telephone contact related to fee schedule position 04414, 04416, 13574, or 13576	Observation	EBM	EBM code	<null>	01438	2016-04-01	2099-12-31	<null>
2000001090	Care of a patient in the context of a video consultation	Observation	EBM	EBM code	<null>	01439	2017-04-01	2019-09-30	D
2000001091	Lingering outside the practice without providing other billable fee schedule positions, required because of the disease	Observation	EBM	EBM code	<null>	01440	2013-10-01	2099-12-31	<null>
2000001092	Video case conference with the nurse(s) involved in the patient's care.	Observation	EBM	EBM code	<null>	01442	2019-10-01	2099-12-31	<null>
2000001093	Surcharge for the insured flat rates under fee schedule positionss 03000 and 04000, to the basic flat rates under chapters 5 through 11, 13 to 16, 18, 20 to 23, 26, and 27, and to the basic and consiliary flat rates under fee schedule positions 01320, 01321, 25214, and 30700 for authentication of an unknown patient by office staff	Observation	EBM	EBM code	<null>	01444	2019-10-01	2099-12-31	<null>
2000001131	Surcharge for the insured flat rates of Chapters 3 and 4, the basic flat rates of Chapters 5 to 11, 13 to 16, 18, 20 to 23, 26 and 27, to the consultation flat rates of Chapters 12, 17, 19, 24 and 25, the fee schedule positions 01320, 01321 and 30700 and the services of Section 1.7 (except in vitro diagnostic services) in connection with the electronic patient record	Observation	EBM	EBM code	<null>	01647	2021-01-01	2099-12-31	<null>
2000001094	Surcharge in connection with the insured flat rates under fee schedule positions 03000 and 04000, the basic flat rates under chapters 5 to 11, 13 to 16, 18, 20 to 23, 26, and 27, and fee schedule positions 01320, 01321, 01442, 01670 to 01672, 01952, 25214, 30210, 30700, 30706, 30932, 30933, 30948, 35110 to 35113, 35141, 35142, 35152, 35173 to 35178, 35401, 35402, 35405, 35411, 35412, 35415, 35421, 35422, 35425, 35431, 35432, 35435, 35503 to 35508, 35513 to 35518, 35523 to 35528, 35533 to 35538, 35543 to 35548, 35553 to 35558, 35703 to 35708, 35713 to 35718, 35600, 35601, 37120, 37320, and 37400 for the care of a patient during a video consultation or for a video case conference	Observation	EBM	EBM code	<null>	01450	2017-04-01	2099-12-31	<null>
2000001095	Maximum value for fee schedule position 01450	Observation	EBM	EBM code	<null>	01451	2017-04-01	2019-09-30	U
2000001096	Start-up funding for video consultation	Observation	EBM	EBM code	<null>	01451	2019-10-01	2021-09-30	D
2000001097	Clarification about the companion survey	Observation	EBM	EBM code	<null>	01460	2017-10-01	2099-12-31	<null>
2000001098	Data collection and data transmission within the scope of the companion survey	Observation	EBM	EBM code	<null>	01461	2017-10-01	2099-12-31	<null>
2000001099	Extra charge for issuing an initial prescription for a digital health appliance (DiGA) from the directory.	Observation	EBM	EBM code	<null>	01470	2021-01-01	2022-12-31	<null>
2000001100	Extra charge for progress monitoring and evaluation of the digital health application (DiGA) somnio	Observation	EBM	EBM code	<null>	01471	2021-01-01	2099-12-31	<null>
2000001101	Outpatient care and aftercare	Observation	EBM	EBM Hierarchy	<null>	OMOP6000006	1970-01-01	2099-12-31	<null>
2000001102	Extra charge for observation and supervision: duration more than 2h	Observation	EBM	EBM code	<null>	01510	2005-04-01	2099-12-31	<null>
2000001103	Extra charge for observation and supervision: duration more than 4h	Observation	EBM	EBM code	<null>	01511	2005-04-01	2099-12-31	<null>
2000001104	Extra charge for observation and supervision: duration more than 6h	Observation	EBM	EBM code	<null>	01512	2005-04-01	2099-12-31	<null>
2000001105	Extra charge for observation and care of a patient during the administration of velmanase alfa or sebelipase alfa	Observation	EBM	EBM code	<null>	01514	2019-10-01	2099-12-31	<null>
2000001106	Extra charge for the observation and care of a patient during the administration of fingolimod	Observation	EBM	EBM code	<null>	01516	2019-07-01	2099-12-31	<null>
2000001107	Extra charge for observation and care of a patient for a period of more than six hours for oral administration of siponimod in accordance with the currently valid technical information	Observation	EBM	EBM code	<null>	01517	2020-10-01	2099-12-31	<null>
2000001108	Extra charge for observation of a patient after diagnostic coronary angiography	Observation	EBM	EBM code	<null>	01520	2013-10-01	2099-12-31	<null>
2000001109	Extra charge for observation of a patient after therapeutic coronary angiography	Observation	EBM	EBM code	<null>	01521	2013-10-01	2099-12-31	<null>
2000001110	Extra charge for observation of a patient after diagnostic angiography	Observation	EBM	EBM code	<null>	01530	2013-10-01	2099-12-31	<null>
2000001111	Extra charge for observation of a patient after therapeutic angiography	Observation	EBM	EBM code	<null>	01531	2013-10-01	2099-12-31	<null>
2000001112	Written communications, expert opinions, teleconsultations	Observation	EBM	EBM Hierarchy	<null>	OMOP6000007	1970-01-01	2099-12-31	<null>
2000001113	Medical report on the result of a patient examination	Observation	EBM	EBM code	<null>	01600	2013-10-01	2099-12-31	<null>
2000001114	Physician's letter in the form of individual written information from the physician to another physician about the patient's health or medical condition	Observation	EBM	EBM code	<null>	01601	2013-10-01	2099-12-31	<null>
2000001115	Fee schedule position for multiple copies of a report or letter under fee schedule positions 01600, 01601, 01794, 01841, or 08575 to the general practitioner	Observation	EBM	EBM code	<null>	01602	2013-10-01	2099-12-31	<null>
2000001116	Maximum value for fee schedule positions 01600 to 01601	Observation	EBM	EBM code	<null>	01605	2013-10-01	2099-12-31	<null>
2000001117	Certificate for the determination of the load limit (sample 55)	Observation	EBM	EBM code	<null>	01610	2013-10-01	2099-12-31	<null>
2000001118	Prescription of medical rehabilitation using the form sample 61	Observation	EBM	EBM code	<null>	01611	2013-10-01	2099-12-31	<null>
2000001119	Consultation report from a contracted physician prior to the start of psychotherapy by the psychological psychotherapist or child and adolescent psychotherapist (sample 22)	Observation	EBM	EBM code	<null>	01612	2013-10-01	2099-12-31	<null>
2000001120	Short attestation or short certificate, only at the special request of the health insurance company or issuance of the agreed form according to the sample 50	Observation	EBM	EBM code	<null>	01620	2013-10-01	2099-12-31	<null>
2000001121	Sickness report, only upon special request of the health insurance fund or issuance of the agreed forms according to samples 11, 53 or 56	Observation	EBM	EBM code	<null>	01621	2013-10-01	2099-12-31	<null>
2000001122	Detailed written cure plan or substantiated written expert opinion or written expert statement, only upon special request of the health insurance fund or issuance of the agreed forms according to samples 20 a-d, 51, 52 or 65	Observation	EBM	EBM code	<null>	01622	2013-10-01	2099-12-31	<null>
2000001123	Proposal of the physician for the application for outpatient cure, issuance of the agreed form according to sample 25	Observation	EBM	EBM code	<null>	01623	2013-10-01	2099-12-31	<null>
2000001124	Prescription of preventive medical care for mothers or fathers using form sample 64	Observation	EBM	EBM code	<null>	01624	2018-10-01	2099-12-31	<null>
2000001125	Medical statement for the health insurance company when applying for an authorization to prescribe cannabis	Observation	EBM	EBM code	<null>	01626	2017-10-01	2099-12-31	<null>
2000001126	Surcharge for fee schedule positions 03000, 04000, 07345, 08345, 09345, 10345, 13435, 13437, 13439, 13561, 13601, 13675, 13677, 15345, 26315, and 30700 for preparation of a medication plan	Observation	EBM	EBM code	<null>	01630	2016-10-01	2099-12-31	<null>
2000001127	Surcharge for insured flat rates of chapters 3 and 4, the basic flat rates of chapters 5 to 11, 13 to 16, 18, 20 to 23, 26, and 27, the consiliary flat rates of chapters 12, 17, 19, 24, and 25, and fee schedule position 30700 for the creation of an emergency data set	Observation	EBM	EBM code	<null>	01640	2018-01-01	2099-12-31	<null>
2000001128	Surcharge for insured flat rates in Chapters 3 and 4, the basic flat rates in chapters 5 to 11, 13 to 16, 18, 20 to 23, 26, and 27, the consiliary flat rates in Chapters 12, 17, 19, 24, and 25, and fee schedule position 30700 for the emergency data set	Observation	EBM	EBM code	<null>	01641	2018-01-01	2099-12-31	<null>
2000001129	Deletion of an emergency data set	Observation	EBM	EBM code	<null>	01642	2018-01-01	2099-12-31	<null>
2000001130	Providing information and advice in connection with a physician's second opinion procedure, as well as compiling, multiprocessing and handing over to the patient notifications of findings, reports, physicians' letters and other patient-related documents	Observation	EBM	EBM code	<null>	01645	2019-01-01	2099-12-31	<null>
2000001132	Cross-sector initial filling of an electronic patient record	Observation	EBM	EBM code	<null>	01648	2022-01-01	2099-12-31	<null>
2000001133	Surcharge Qesü-RL, Procedure 2, Annex II letter e	Observation	EBM	EBM code	<null>	01650	2018-01-01	2018-12-31	U
2000001135	Surcharge for e-physician's letter dispatch flat rate	Observation	EBM	EBM code	<null>	01660	2020-07-01	2099-12-31	<null>
2000001136	Surcharge in connection with the insured, basic or consiliary flat rates for obtaining a teleconsultation	Observation	EBM	EBM code	<null>	01670	2020-10-01	2099-12-31	<null>
2000001137	Teleconsiliary assessment of a medical question	Observation	EBM	EBM code	<null>	01671	2020-10-01	2099-12-31	<null>
2000001138	Surcharge for fee schedule position 01671 for continuation of teleconsiliary evaluation	Observation	EBM	EBM code	<null>	01672	2020-10-01	2099-12-31	<null>
2000001139	Health and early detection examinations, maternity screening, contraception and abortion	Observation	EBM	EBM Hierarchy	<null>	OMOP6000008	1970-01-01	2099-12-31	<null>
2000001140	Surcharge for fee schedule position 01700	Observation	EBM	EBM code	<null>	01699	2020-07-01	2099-12-31	<null>
2000001141	Basic flat rate for specialists in laboratory medicine, microbiology and infectious disease epidemiology, transfusion medicine and authorized medical specialists for the provision of laboratory services in accordance with the guidelines of the Joint Federal Committee on medical care during pregnancy and after childbirth (maternity guidelines) and/or the guidelines of the Joint Federal Committee on the contraception and abortion as well as laboratory services in accordance with fee schedule positions 01763, 01767, 01769, 01865 to 01867 and Section 1. 7.8 For specimen submission	Observation	EBM	EBM code	<null>	01700	2013-10-01	2099-12-31	<null>
2000001142	Basic flat rate for panel physicians from physician groups not listed in fee schedule position 01700 for the provision of laboratory services in accordance with the guidelines of the Joint Federal Committee on medical care during pregnancy and after childbirth (maternity guidelines) and/or the guidelines of the Joint Federal Committee on the regulation of conception and abortion and in accordance with fee schedule positions 01763, 01767 and 01769	Observation	EBM	EBM code	<null>	01701	2013-10-01	2099-12-31	<null>
2000001143	Early detection of diseases in children	Observation	EBM	EBM Hierarchy	<null>	OMOP6000009	1970-01-01	2099-12-31	<null>
2000001144	Consultation in the context of pulse oximetry screening	Observation	EBM	EBM code	<null>	01702	2017-07-01	2099-12-31	<null>
2000001145	Pulse oximetry screening	Observation	EBM	EBM code	<null>	01703	2017-07-01	2099-12-31	<null>
2000001146	Surcharge for newborn hearing screening consultation in connection with the provision of fee schedule position 01711	Observation	EBM	EBM code	<null>	01704	2013-10-01	2099-12-31	<null>
2000001147	Newborn hearing screening	Observation	EBM	EBM code	<null>	01705	2013-10-01	2099-12-31	<null>
2000001148	Control AABR after conspicuous initial examination according to the service under fee schedule position 01705	Observation	EBM	EBM code	<null>	01706	2013-10-01	2099-12-31	<null>
2000001149	Extended newborn screening	Observation	EBM	EBM code	<null>	01707	2013-10-01	2099-12-31	<null>
2000001150	Laboratory tests within the scope of newborn screening	Observation	EBM	EBM code	<null>	01708	2013-10-01	2016-12-31	D
2000001151	Screening for cystic fibrosis	Observation	EBM	EBM code	<null>	01709	2017-01-01	2099-12-31	<null>
2000001152	Surcharge for the performance of screening examinations in children due to TSS placement	Observation	EBM	EBM code	<null>	01710	2020-01-01	2099-12-31	<null>
2000001153	Newborn initial examination (U1)	Observation	EBM	EBM code	<null>	01711	2013-10-01	2099-12-31	<null>
2000001154	Basic newborn examination on the 3rd to 10th day of life (U2), including verification of the blood sample taken for expanded newborn screening	Observation	EBM	EBM code	<null>	01712	2013-10-01	2099-12-31	<null>
2000001155	Examination in the 4th to 5th week of life (U3)	Observation	EBM	EBM code	<null>	01713	2013-10-01	2099-12-31	<null>
2000001156	Examination in the 3rd to 4th month of life (U4)	Observation	EBM	EBM code	<null>	01714	2013-10-01	2099-12-31	<null>
2000001157	Examination in the 6th to 7th month of life (U5)	Observation	EBM	EBM code	<null>	01715	2013-10-01	2099-12-31	<null>
2000001158	Examination in the 10th to 12th month of life (U6)	Observation	EBM	EBM code	<null>	01716	2013-10-01	2099-12-31	<null>
2000001159	Examination in the 21st to 24th month of life (U7)	Observation	EBM	EBM code	<null>	01717	2013-10-01	2099-12-31	<null>
2000001160	Examination in the 46th to 48th month of life (U8)	Observation	EBM	EBM code	<null>	01718	2013-10-01	2099-12-31	<null>
2000001161	Examination in the 60th to 64th month of life (U9)	Observation	EBM	EBM code	<null>	01719	2013-10-01	2099-12-31	<null>
2000001162	Adolescent health examination (J1)	Observation	EBM	EBM code	<null>	01720	2013-10-01	2099-12-31	<null>
2000001163	Visit as part of a child screening examination according to fee schedule positions 01711 and 01712	Observation	EBM	EBM code	<null>	01721	2013-10-01	2099-12-31	<null>
2000001164	Sonographic examination of the infant hips	Observation	EBM	EBM code	<null>	01722	2013-10-01	2099-12-31	<null>
2000001165	Examination in the 34th to 36th month of life (U7a)	Observation	EBM	EBM code	<null>	01723	2013-10-01	2099-12-31	<null>
2000001166	Expanded newborn screening of target diseases	Observation	EBM	EBM code	<null>	01724	2017-01-01	2099-12-31	<null>
2000001167	Immunological determination of immunoreactive trypsin (IRT)	Observation	EBM	EBM code	<null>	01725	2017-01-01	2099-12-31	<null>
2000001168	Immunological determination Pancreatitis-associated protein (PAP)	Observation	EBM	EBM code	<null>	01726	2017-01-01	2099-12-31	<null>
2000001169	Targeted molecular genetic analysis of the cystic fibrosis transmembrane regulator gene (CFTR gene)	Observation	EBM	EBM code	<null>	01727	2017-01-01	2099-12-31	<null>
2000001170	Early detection of diseases in adults	Observation	EBM	EBM Hierarchy	<null>	OMOP6000010	1970-01-01	2099-12-31	<null>
2000001171	Examination for the early detection of cancer in women	Observation	EBM	EBM code	<null>	01730	2013-10-01	2019-12-31	D
2000001172	Examination for the early detection of cancer in men	Observation	EBM	EBM code	<null>	01731	2013-10-01	2099-12-31	<null>
2000001173	Examination for the early detection of diseases in accordance with the health examination guidelines	Observation	EBM	EBM code	<null>	01732	2013-10-01	2019-03-31	U
2000001174	Health examination for adults from the completed 18th year of life	Observation	EBM	EBM code	<null>	01732	2019-04-01	2099-12-31	<null>
2000001175	Cytological examination (cancer screening)	Observation	EBM	EBM code	<null>	01733	2013-10-01	2019-12-31	D
2000001176	Examination for blood in stool, incl. costs	Observation	EBM	EBM code	<null>	01734	2013-10-01	2017-03-31	U
2000001177	Surcharge for fee schedule position 01732 for screening for hepatitis B and/or hepatitis C virus infection	Observation	EBM	EBM code	<null>	01734	2017-04-01	2099-12-31	<null>
2000001178	Consultation in accordance with § 4 of the Chronic Disease Guideline on screening examinations for women born after April 1, 1987	Observation	EBM	EBM code	<null>	01735	2013-10-01	2099-12-31	<null>
2000001179	Issue and forwarding of a stool sampling system incl. Advice	Observation	EBM	EBM code	<null>	01737	2017-04-01	2099-12-31	<null>
2000001180	Automated quantitative immunological determination of occult blood in stool (iFOBT), including the cost of the stool sampling system and the sample container	Observation	EBM	EBM code	<null>	01738	2017-04-01	2099-12-31	<null>
2000001181	Consultation for early detection of colorectal carcinoma	Observation	EBM	EBM code	<null>	01740	2013-10-01	2099-12-31	<null>
2000001182	Colonoscopic complex	Observation	EBM	EBM code	<null>	01741	2005-04-01	2099-12-31	<null>
2000001183	Surcharge for fee schedule position 01741 for ablation of polyps	Observation	EBM	EBM code	<null>	01742	2013-10-01	2099-12-31	<null>
2000001184	Histology for screening colonoscopy	Observation	EBM	EBM code	<null>	01743	2013-10-01	2099-12-31	<null>
2000001185	Screening for hepatitis B and/or hepatitis C virus infection	Observation	EBM	EBM code	<null>	01744	2021-10-01	2099-12-31	<null>
2000001186	Screening for skin cancer	Observation	EBM	EBM code	<null>	01745	2013-10-01	2099-12-31	<null>
2000001187	Surcharge for fee schedule position 01732 for screening examination for skin cancer	Observation	EBM	EBM code	<null>	01746	2013-10-01	2099-12-31	<null>
2000001188	Consultation on ultrasound screening for abdominal aortic aneurysms	Observation	EBM	EBM code	<null>	01747	2018-01-01	2099-12-31	<null>
2000001189	Sonographic examination for abdominal aortic aneurysms	Observation	EBM	EBM code	<null>	01748	2018-01-01	2099-12-31	<null>
2000001190	Detection of HBs antigen and/or HCV antibodies	Observation	EBM	EBM code	<null>	01865	2021-10-01	2099-12-31	<null>
2000001191	Surcharge for fee schedule position 01865 for the determination of hepatitis B virus DNA in the case of reactive results of the test for HBs antigen	Observation	EBM	EBM code	<null>	01866	2021-10-01	2099-12-31	<null>
2000001192	Surcharge for fee schedule position 01865 for nucleic acid detection of hepatitis C virus RNA in the case of reactive results of the test for HCV antibodies	Observation	EBM	EBM code	<null>	01867	2021-10-01	2099-12-31	<null>
2000001193	Early detection of cancers in women	Observation	EBM	EBM Hierarchy	<null>	OMOP6000011	1970-01-01	2099-12-31	<null>
2000001194	Early detection of breast cancer through mammography screening	Observation	EBM	EBM Hierarchy	<null>	OMOP6000012	1970-01-01	2099-12-31	<null>
2000001195	X-ray examination of both mammae in two layers (craniocaudal, medio-lateral-oblique) as part of the program for early detection of breast cancer through mammography screening	Observation	EBM	EBM code	<null>	01750	2013-10-01	2099-12-31	<null>
2000001196	Educational talk as part of the program for the early detection of breast cancer through mammography screening	Observation	EBM	EBM code	<null>	01751	2016-10-01	2099-12-31	<null>
2000001197	Consultative assessment of mammography images per woman as part of the program for the early detection of breast cancer	Observation	EBM	EBM code	<null>	01752	2013-10-01	2099-12-31	<null>
2000001198	Clarification diagnostics I	Observation	EBM	EBM code	<null>	01753	2013-10-01	2099-12-31	<null>
2000001199	Clarification diagnostics II	Observation	EBM	EBM code	<null>	01754	2013-10-01	2099-12-31	<null>
2000001200	Punch biopsy(s) under X-ray control as part of clarification diagnostics by the physician who does not perform clarification diagnostics according to fee schedule position 01753 or 01754	Observation	EBM	EBM code	<null>	01755	2013-10-01	2099-12-31	<null>
2000001201	Histological examination of a material obtained by biopsy	Observation	EBM	EBM code	<null>	01756	2013-10-01	2099-12-31	<null>
2000001202	Surcharge for fee schedule positoin 01756 for workup of a biopsy-derived material from the female breast as part of the early breast cancer detection program	Observation	EBM	EBM code	<null>	01757	2013-10-01	2099-12-31	<null>
2000001203	Participation in a multidisciplinary case conference, if necessary also participation of the treating gynecologist and general practitioner	Observation	EBM	EBM code	<null>	01758	2013-10-01	2099-12-31	<null>
2000001204	Surcharge for fee schedule position 01753 or 01755 for vacuum biopsy(s) of the mamma	Observation	EBM	EBM code	<null>	01759	2013-10-01	2099-12-31	<null>
2000001205	Early detection of cancers of the breast and genitals, organized program for the early detection of cervical cancer	Observation	EBM	EBM Hierarchy	<null>	OMOP6000013	1970-01-01	2099-12-31	<null>
2000001206	Examination for early detection of cancer in women	Observation	EBM	EBM code	<null>	01760	2020-01-01	2099-12-31	<null>
2000001207	Primary screening for the early detection of cervical carcinoma according to Part III. C. § 6 of the Guideline for Organized Cancer Early Detection Programs (oKFE-RL).	Observation	EBM	EBM Hierarchy	<null>	OMOP6000014	1970-01-01	2099-12-31	<null>
2000001208	Examination for early detection of cervical carcinoma	Observation	EBM	EBM code	<null>	01761	2020-01-01	2099-12-31	<null>
2000001209	Cytological examination	Observation	EBM	EBM code	<null>	01762	2020-01-01	2099-12-31	<null>
2000001210	Detection of human papilloma viruses	Observation	EBM	EBM code	<null>	01763	2020-01-01	2099-12-31	<null>
