concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
2000020365	Herbal tonics, combinations	Drug	ATC-GM	ATC 5th		A13AP30	1970-01-01	2099-12-31	
2000020366	Chlorodehydromethyltestosterone	Drug	ATC-GM	ATC 5th		A14AA10	1970-01-01	2099-12-31	
2000020367	Clostebol	Drug	ATC-GM	ATC 5th		A14AA11	1970-01-01	2099-12-31	
2000020368	Other androstane derivatives, combinations	Drug	ATC-GM	ATC 5th		A14AA50	1970-01-01	2099-12-31	
2000020369	Appetite stimulants	Drug	ATC-GM	ATC 3rd		A15A   	1970-01-01	2099-12-31	
2000020370	Appetite stimulants	Drug	ATC-GM	ATC 4th		A15AA  	1970-01-01	2099-12-31	
2000020371	Cyproheptadine	Drug	ATC-GM	ATC 5th		A15AA01	1970-01-01	2099-12-31	
2000020372	Pizotifen	Drug	ATC-GM	ATC 5th		A15AA02	1970-01-01	2099-12-31	
2000020373	Other appetite stimulants, combinations	Drug	ATC-GM	ATC 5th		A15AA50	1970-01-01	2099-12-31	
2000020374	Cyproheptadine, combinations	Drug	ATC-GM	ATC 5th		A15AA51	1970-01-01	2099-12-31	
2000020375	Other amino acids, combinations	Drug	ATC-GM	ATC 5th		A16AA50	1970-01-01	2099-12-31	
2000020376	Eladocagen exuparvovec	Drug	ATC-GM	ATC 5th		A16AB26	2023-04-01	2099-12-31	
2000020377	Pabinafusp alfa	Drug	ATC-GM	ATC 5th		A16AB27	2023-04-01	2099-12-31	
2000020378	Leriglitazone	Drug	ATC-GM	ATC 5th		A16AX23	2023-04-01	2099-12-31	
2000020379	Certoparin	Drug	ATC-GM	ATC 5th		B01AB13	1970-01-01	2099-12-31	
2000020380	Certoparin, combinations	Drug	ATC-GM	ATC 5th		B01AB63	1970-01-01	2099-12-31	
2000020381	Sulfinpyrazone	Drug	ATC-GM	ATC 5th		B01AC12	1970-01-01	2099-12-31	
2000020382	Clopidogrel and acetylsalicylic acid	Drug	ATC-GM	ATC 5th		B01AC34	1970-01-01	2099-12-31	
2000020383	Dipyridamole and acetylsalicylic acid	Drug	ATC-GM	ATC 5th		B01AC36	1970-01-01	2099-12-31	
2000020384	Acetylsalicylic acid and esomeprazole	Drug	ATC-GM	ATC 5th		B01AC86	1970-01-01	2099-12-31	
2000020385	Streptokinase, combinations	Drug	ATC-GM	ATC 5th		B01AD51	1970-01-01	2099-12-31	
2000020386	Rivaroxaban and acetylsalicylic acid	Drug	ATC-GM	ATC 5th		B01AF51	2023-04-01	2099-12-31	
2000020387	Sodium pentosan polysulfate	Drug	ATC-GM	ATC 5th		B01AX07	1970-01-01	2018-04-30	U
2000020388	Sodium pentosan polysulfate	Drug	ATC-GM	ATC 5th		B01AX11	2018-05-01	2099-12-31	
2000020389	Enzymes for local use	Drug	ATC-GM	ATC 4th		B01AY  	1970-01-01	2099-12-31	
2000020390	Streptokinase	Drug	ATC-GM	ATC 5th		B01AY01	1970-01-01	2099-12-31	
2000020391	Urokinase	Drug	ATC-GM	ATC 5th		B01AY02	1970-01-01	2099-12-31	
2000020392	Thromboplastin	Drug	ATC-GM	ATC 5th		B02BC12	1970-01-01	2099-12-31	
2000020393	Polyglycolic acid	Drug	ATC-GM	ATC 5th		B02BC13	1970-01-01	2099-12-31	
2000020394	Gelatine	Drug	ATC-GM	ATC 5th		B02BC14	1970-01-01	2099-12-31	
2000020395	Blood clotting factors, combinations	Drug	ATC-GM	ATC 5th		B02BC51	1970-01-01	2099-12-31	
2000020396	Collagen, combinations	Drug	ATC-GM	ATC 5th		B02BC57	1970-01-01	2099-12-31	
2000020397	Eptacog alfa (activated)	Drug	ATC-GM	ATC 5th		B02BD08	1970-01-01	2018-04-30	U
2000020398	Octocog alfa	Drug	ATC-GM	ATC 5th		B02BD15	1970-01-01	2023-03-31	U
2000020399	Valoctocogen roxaparvovec	Drug	ATC-GM	ATC 5th		B02BD15	2023-04-01	2099-12-31	
2000020400	Turoctocog alfa	Drug	ATC-GM	ATC 5th		B02BD16	1970-01-01	2099-12-31	
2000020401	Simoctocog alfa	Drug	ATC-GM	ATC 5th		B02BD17	1970-01-01	2099-12-31	
2000020402	Octocog alfa	Drug	ATC-GM	ATC 5th		B02BD28	2023-04-01	2099-12-31	
2000020403	Nonacog gamma	Drug	ATC-GM	ATC 5th		B02BD29	2016-04-01	2099-12-31	
2000020404	Moroctocog alfa	Drug	ATC-GM	ATC 5th		B02BD31	1970-01-01	2099-12-31	
2000020405	Efmoroctocog alfa	Drug	ATC-GM	ATC 5th		B02BD32	2016-04-01	2099-12-31	
2000020406	Albutrepenonacog alfa	Drug	ATC-GM	ATC 5th		B02BD33	2017-05-01	2099-12-31	
2000020407	Eftrenonacog alfa	Drug	ATC-GM	ATC 5th		B02BD34	2017-05-01	2099-12-31	
2000020408	Lonoctocog alfa	Drug	ATC-GM	ATC 5th		B02BD35	2017-05-01	2099-12-31	
2000020409	Nonacog beta pegol	Drug	ATC-GM	ATC 5th		B02BD36	2018-05-01	2099-12-31	
2000020410	Eptacog alfa (activated)	Drug	ATC-GM	ATC 5th		B02BD37	2018-05-01	2099-12-31	
2000020411	Rurioctocog alfa pegol	Drug	ATC-GM	ATC 5th		B02BD38	2018-05-01	2099-12-31	
2000020412	Damoctocog alfa pegol	Drug	ATC-GM	ATC 5th		B02BD39	2019-05-01	2099-12-31	
2000020413	Vonicog alfa	Drug	ATC-GM	ATC 5th		B02BD40	2019-05-01	2099-12-31	
2000020414	Turoctocog alfa pegol	Drug	ATC-GM	ATC 5th		B02BD41	2020-05-01	2099-12-31	
2000020415	Eptacog beta (activated)	Drug	ATC-GM	ATC 5th		B02BD42	2023-04-01	2099-12-31	
2000020416	Herbal antihemorrhagic agents	Drug	ATC-GM	ATC 4th		B02BP  	1970-01-01	2099-12-31	
2000020417	Herbal antihemorrhagic agents, combinations	Drug	ATC-GM	ATC 5th		B02BP50	1970-01-01	2099-12-31	
2000020418	Concizumab	Drug	ATC-GM	ATC 5th		B02BX10	2023-04-01	2099-12-31	
2000020419	Ammonium iron (II) sulfate	Drug	ATC-GM	ATC 5th		B03AA12	1970-01-01	2019-04-30	U
2000020420	Iron(II) polystyrene sulfonate	Drug	ATC-GM	ATC 5th		B03AA13	1970-01-01	2099-12-31	
2000020421	Ammonium iron (II) sulfate	Drug	ATC-GM	ATC 5th		B03AA19	2019-05-01	2099-12-31	
2000020422	Iron divalent, oral preparations, combinations	Drug	ATC-GM	ATC 5th		B03AA20	1970-01-01	2099-12-31	
2000020423	Combinations of II- and III-valent iron	Drug	ATC-GM	ATC 5th		B03AA50	1970-01-01	2099-12-31	
2000020424	Potassium iron (III) phosphate citrate complex	Drug	ATC-GM	ATC 5th		B03AB11	1970-01-01	2099-12-31	
2000020425	Iron(III)-derisomaltose	Drug	ATC-GM	ATC 5th		B03AC08	2021-05-01	2099-12-31	
2000020574	Iloprost	Drug	ATC-GM	ATC 5th		C02KX08	1970-01-01	2099-12-31	
2000020575	Selexipag	Drug	ATC-GM	ATC 5th		C02KX09	2017-05-01	2099-12-31	
2000020576	Rauwolfia alkaloids, whole root and diuretics, combinations	Drug	ATC-GM	ATC 5th		C02LA58	1970-01-01	2099-12-31	
2000020577	Bemeticide, combinations	Drug	ATC-GM	ATC 5th		C03AX02	1970-01-01	2099-12-31	
2000020578	Azosemide	Drug	ATC-GM	ATC 5th		C03CA05	1970-01-01	2099-12-31	
2000020579	Xipamide and triamterene	Drug	ATC-GM	ATC 5th		C03EA15	1970-01-01	2099-12-31	
2000020580	Bemeticide and triamterene	Drug	ATC-GM	ATC 5th		C03EA16	1970-01-01	2099-12-31	
2000020581	Hydrochlorothiazide and triamterene	Drug	ATC-GM	ATC 5th		C03EA21	1970-01-01	2099-12-31	
2000020582	Bendroflumethiazide and amiloride	Drug	ATC-GM	ATC 5th		C03EA33	1970-01-01	2099-12-31	
2000020583	Hydrochlorothiazide and amiloride	Drug	ATC-GM	ATC 5th		C03EA41	1970-01-01	2099-12-31	
2000020584	Furosemide and triamterene	Drug	ATC-GM	ATC 5th		C03EB21	1970-01-01	2099-12-31	
2000020585	Furosemide and amiloride	Drug	ATC-GM	ATC 5th		C03EB31	1970-01-01	2099-12-31	
2000020586	Aldosterone antagonists and low-ceiling diuretics	Drug	ATC-GM	ATC 4th		C03EC  	1970-01-01	2099-12-31	
2000020587	Spironolactone and low-ceiling diuretics	Drug	ATC-GM	ATC 5th		C03EC01	1970-01-01	2099-12-31	
2000020588	Potassium canrenoate and low-ceiling diuretics	Drug	ATC-GM	ATC 5th		C03EC02	1970-01-01	2099-12-31	
2000020589	Spironalactone and hydrochlorothiazide	Drug	ATC-GM	ATC 5th		C03EC21	1970-01-01	2099-12-31	
2000020590	Spironolactone and bendroflumethiazide	Drug	ATC-GM	ATC 5th		C03EC41	1970-01-01	2099-12-31	
2000020591	Aldosterone antagonists and high-ceiling diuretics	Drug	ATC-GM	ATC 4th		C03ED  	1970-01-01	2099-12-31	
2000020592	Spironalactone and furosemide	Drug	ATC-GM	ATC 5th		C03ED01	1970-01-01	2099-12-31	
2000020593	Potassium canrenoate and high-ceiling diuretics	Drug	ATC-GM	ATC 5th		C03ED02	1970-01-01	2099-12-31	
2000020594	Other homeopathic and anthroposophic diuretics	Drug	ATC-GM	ATC 4th		C03XH  	1970-01-01	2099-12-31	
2000020595	Other homeopathic and anthroposophic diuretics, combinations	Drug	ATC-GM	ATC 5th		C03XH20	1970-01-01	2099-12-31	
2000020596	Herbal diuretics	Drug	ATC-GM	ATC 4th		C03XP  	1970-01-01	2099-12-31	
2000020597	Horsetail herb	Drug	ATC-GM	ATC 5th		C03XP01	1970-01-01	2099-12-31	
2000020598	Birch leaves	Drug	ATC-GM	ATC 5th		C03XP02	1970-01-01	2099-12-31	
2000020599	Juniper berries	Drug	ATC-GM	ATC 5th		C03XP03	1970-01-01	2099-12-31	
2000020600	Herbal diuretics, combinations	Drug	ATC-GM	ATC 5th		C03XP30	1970-01-01	2099-12-31	
2000020601	Buphenin, combinations	Drug	ATC-GM	ATC 5th		C04AA52	1970-01-01	2099-12-31	
2000020602	Bamethan, combinations	Drug	ATC-GM	ATC 5th		C04AA81	1970-01-01	2099-12-31	
2000020603	Nicotinic acid and derivatives, combinations	Drug	ATC-GM	ATC 5th		C04AC20	1970-01-01	2099-12-31	
2000020604	Nicotinic acid, combinations	Drug	ATC-GM	ATC 5th		C04AC51	1970-01-01	2099-12-31	
2000020605	Pyridylcarbinol, combinations	Drug	ATC-GM	ATC 5th		C04AC52	1970-01-01	2099-12-31	
2000020606	Inositol nicotinate, combinations	Drug	ATC-GM	ATC 5th		C04AC53	1970-01-01	2099-12-31	
2000020607	Benzylnicotinat, combinations	Drug	ATC-GM	ATC 5th		C04AC58	1970-01-01	2099-12-31	
2000020608	Other purine derivatives, combinations	Drug	ATC-GM	ATC 5th		C04AD50	1970-01-01	2099-12-31	
2000020609	Etofylline, combinations	Drug	ATC-GM	ATC 5th		C04AD54	1970-01-01	2099-12-31	
2000020610	Proxyphyllin, combinations	Drug	ATC-GM	ATC 5th		C04AD56	1970-01-01	2099-12-31	
2000020611	Callidinogenase, combinations	Drug	ATC-GM	ATC 5th		C04AF51	1970-01-01	2099-12-31	
2000020612	Prostaglandins	Drug	ATC-GM	ATC 4th		C04AG  	1970-01-01	2099-12-31	
2000020613	Alprostadil	Drug	ATC-GM	ATC 5th		C04AG01	1970-01-01	2099-12-31	
2000020614	Homeopathic and anthroposophic vasodilators	Drug	ATC-GM	ATC 4th		C04AH  	1970-01-01	2099-12-31	
2000020615	Various homeopathic and anthroposophic vasodilators	Drug	ATC-GM	ATC 5th		C04AH10	1970-01-01	2099-12-31	
2000020839	Silica	Drug	ATC-GM	ATC 5th		D02AX10	1970-01-01	2099-12-31	
2000020840	Other emollientia and skin protectants, combinations	Drug	ATC-GM	ATC 5th		D02AX20	1970-01-01	2099-12-31	
2000020841	Protectives against UV radiation for topical use, combinations	Drug	ATC-GM	ATC 5th		D02BA20	1970-01-01	2099-12-31	
2000020842	Betacarotene, combinations	Drug	ATC-GM	ATC 5th		D02BB51	1970-01-01	2099-12-31	
2000020843	Cod liver oil	Drug	ATC-GM	ATC 5th		D03AA01	1970-01-01	2099-12-31	
2000020844	Cod liver oil, combinations	Drug	ATC-GM	ATC 5th		D03AA51	1970-01-01	2099-12-31	
2000020845	Scar treatment agents	Drug	ATC-GM	ATC 4th		D03AC  	1970-01-01	2099-12-31	
2000020846	Scar treatment agents, combinations	Drug	ATC-GM	ATC 5th		D03AC50	1970-01-01	2099-12-31	
2000020847	Homeopathic and anthroposophic wound treatment remedies	Drug	ATC-GM	ATC 4th		D03AH  	1970-01-01	2099-12-31	
2000020848	Calendula	Drug	ATC-GM	ATC 5th		D03AH01	1970-01-01	2099-12-31	
2000020849	Echinacea	Drug	ATC-GM	ATC 5th		D03AH02	1970-01-01	2099-12-31	
2000020850	Homeopathic and anthroposophic wound treatment remedies, combinations	Drug	ATC-GM	ATC 5th		D03AH20	1970-01-01	2099-12-31	
2000020851	Herbal wound treatment products	Drug	ATC-GM	ATC 4th		D03AP  	1970-01-01	2099-12-31	
2000020852	Witch hazel leaves and bark	Drug	ATC-GM	ATC 5th		D03AP01	1970-01-01	2099-12-31	
2000020853	Marigold flowers	Drug	ATC-GM	ATC 5th		D03AP02	1970-01-01	2099-12-31	
2000020854	Arnica flowers	Drug	ATC-GM	ATC 5th		D03AP03	1970-01-01	2099-12-31	
2000020855	Chamomile flowers	Drug	ATC-GM	ATC 5th		D03AP04	1970-01-01	2099-12-31	
2000020856	Wheat germ extract	Drug	ATC-GM	ATC 5th		D03AP05	1970-01-01	2099-12-31	
2000020857	Corn oil	Drug	ATC-GM	ATC 5th		D03AP06	1970-01-01	2099-12-31	
2000020858	Echinacea herb	Drug	ATC-GM	ATC 5th		D03AP07	1970-01-01	2099-12-31	
2000020859	Bromelain	Drug	ATC-GM	ATC 5th		D03AP08	1970-01-01	2099-12-31	
2000020860	Birch bark	Drug	ATC-GM	ATC 5th		D03AP09	2017-05-01	2099-12-31	
2000020861	Asian marsh pennywort	Drug	ATC-GM	ATC 5th		D03AP11	2020-05-01	2099-12-31	
2000020862	Herbal wound treatment products, combinations	Drug	ATC-GM	ATC 5th		D03AP30	1970-01-01	2099-12-31	
2000020863	Witch hazel leaves and bark, combinations	Drug	ATC-GM	ATC 5th		D03AP51	1970-01-01	2099-12-31	
2000020864	Marigold flowers, combinations	Drug	ATC-GM	ATC 5th		D03AP52	1970-01-01	2099-12-31	
2000020865	Chamomile flowers, combinations	Drug	ATC-GM	ATC 5th		D03AP54	1970-01-01	2099-12-31	
2000020866	Echinacea herb, combinations	Drug	ATC-GM	ATC 5th		D03AP57	1970-01-01	2099-12-31	
2000020867	Calf blood extract	Drug	ATC-GM	ATC 5th		D03AX14	1970-01-01	2020-04-30	U
2000020868	Asiaticosid	Drug	ATC-GM	ATC 5th		D03AX16	1970-01-01	2099-12-31	
2000020869	Acid whey concentrate	Drug	ATC-GM	ATC 5th		D03AX17	1970-01-01	2099-12-31	
2000020870	Propolis	Drug	ATC-GM	ATC 5th		D03AX18	1970-01-01	2099-12-31	
2000020871	Other wound treatment agents	Drug	ATC-GM	ATC 5th		D03AX20	1970-01-01	2099-12-31	
2000020872	Mineral oil raffinate	Drug	ATC-GM	ATC 5th		D03AX27	1970-01-01	2099-12-31	
2000020873	Calf blood extract	Drug	ATC-GM	ATC 5th		D03AX28	2020-05-01	2099-12-31	
2000020874	Phloroglucin	Drug	ATC-GM	ATC 5th		D03AX31	1970-01-01	2099-12-31	
2000020875	Fly larvae	Drug	ATC-GM	ATC 5th		D03AX32	1970-01-01	2099-12-31	
2000020876	Aluminum acetate tartrate	Drug	ATC-GM	ATC 5th		D03AX33	1970-01-01	2099-12-31	
2000020877	Other wound treatment agents, combinations	Drug	ATC-GM	ATC 5th		D03AX50	1970-01-01	2099-12-31	
2000020878	Dexpanthenol, combinations	Drug	ATC-GM	ATC 5th		D03AX53	1970-01-01	2099-12-31	
2000020879	Titanium dioxide, combinations	Drug	ATC-GM	ATC 5th		D03AX69	1970-01-01	2099-12-31	
2000020880	Silicon dioxide, combinations	Drug	ATC-GM	ATC 5th		D03AX70	1970-01-01	2099-12-31	
2000020881	Peru balsam, combinations	Drug	ATC-GM	ATC 5th		D03AX71	1970-01-01	2099-12-31	
2000020882	Mineral oil raffinate, combinations	Drug	ATC-GM	ATC 5th		D03AX77	1970-01-01	2099-12-31	
2000020883	Bacterial lysate, combinations	Drug	ATC-GM	ATC 5th		D03AX79	1970-01-01	2099-12-31	
2000020884	Proteolytic enzymes, combinations	Drug	ATC-GM	ATC 5th		D03BA20	1970-01-01	2099-12-31	
2000020885	Other proteolytic enzymes, combinations	Drug	ATC-GM	ATC 5th		D03BA50	1970-01-01	2099-12-31	
2000020886	Protease, combinations	Drug	ATC-GM	ATC 5th		D03BA53	1970-01-01	2099-12-31	
2000021118	Dexpanthenol	Drug	ATC-GM	ATC 5th		G02CD07	1970-01-01	2099-12-31	
2000021119	Natural moor	Drug	ATC-GM	ATC 5th		G02CD08	1970-01-01	2099-12-31	
2000021120	Hyaluronic acid	Drug	ATC-GM	ATC 5th		G02CD09	1970-01-01	2099-12-31	
2000021121	Other vaginal therapeutics, combinations	Drug	ATC-GM	ATC 5th		G02CD20	1970-01-01	2099-12-31	
2000020000	Fluorosilane	Drug	ATC-GM	ATC 5th		A01AA05	1970-01-01	2099-12-31	
2000020001	Thymol	Drug	ATC-GM	ATC 5th		A01AB24	1970-01-01	2022-04-30	U
2000020002	Aluminum chloride	Drug	ATC-GM	ATC 5th		A01AB26	1970-01-01	2099-12-31	
2000020003	Ethacridinlactat	Drug	ATC-GM	ATC 5th		A01AB27	1970-01-01	2099-12-31	
2000020004	Eugenol	Drug	ATC-GM	ATC 5th		A01AB29	1970-01-01	2099-12-31	
2000020005	Sodium hypochlorite	Drug	ATC-GM	ATC 5th		A01AB31	1970-01-01	2099-12-31	
2000020006	Sodium percarbonate	Drug	ATC-GM	ATC 5th		A01AB32	1970-01-01	2099-12-31	
2000020007	Nystatin	Drug	ATC-GM	ATC 5th		A01AB33	1970-01-01	2099-12-31	
2000020008	Aluminum chlorate	Drug	ATC-GM	ATC 5th		A01AB36	1970-01-01	2099-12-31	
2000020009	Aluminum sulfate	Drug	ATC-GM	ATC 5th		A01AB37	1970-01-01	2099-12-31	
2000020010	Other aluminum-containing compounds	Drug	ATC-GM	ATC 5th		A01AB39	1970-01-01	2099-12-31	
2000020011	Thymol	Drug	ATC-GM	ATC 5th		A01AB42	2022-05-01	2099-12-31	
2000020012	Anti-infectives and antiseptics for oral local treatment, combinations	Drug	ATC-GM	ATC 5th		A01AB50	1970-01-01	2099-12-31	
2000020013	Chlorhexidine, combinations	Drug	ATC-GM	ATC 5th		A01AB53	1970-01-01	2099-12-31	
2000020014	Oxyquinoline, combinations	Drug	ATC-GM	ATC 5th		A01AB57	1970-01-01	2099-12-31	
2000020015	Hexetidine, combinations	Drug	ATC-GM	ATC 5th		A01AB62	1970-01-01	2099-12-31	
2000020016	Chlorophenol, combinations	Drug	ATC-GM	ATC 5th		A01AB75	1970-01-01	2022-04-30	U
2000020017	Aluminum chloride, combinations	Drug	ATC-GM	ATC 5th		A01AB76	1970-01-01	2099-12-31	
2000020018	Sulfanilamide, combinations	Drug	ATC-GM	ATC 5th		A01AB78	1970-01-01	2099-12-31	
2000020019	Paraformaldehyde, combinations	Drug	ATC-GM	ATC 5th		A01AB84	1970-01-01	2099-12-31	
2000020020	Formaldehyde, combinations	Drug	ATC-GM	ATC 5th		A01AB85	1970-01-01	2099-12-31	
2000020021	Azulene, combinations	Drug	ATC-GM	ATC 5th		A01AB88	1970-01-01	2099-12-31	
2000020022	Demeclocycline, combinations	Drug	ATC-GM	ATC 5th		A01AB90	1970-01-01	2099-12-31	
2000020023	Chlorophenol, combinations	Drug	ATC-GM	ATC 5th		A01AB91	2022-05-01	2099-12-31	
2000020024	Betamethasone	Drug	ATC-GM	ATC 5th		A01AC05	1970-01-01	2099-12-31	
2000020025	Choline salicylate	Drug	ATC-GM	ATC 5th		A01AD18	1970-01-01	2099-12-31	
2000020026	Carbenoxolone	Drug	ATC-GM	ATC 5th		A01AD20	1970-01-01	2099-12-31	
2000020027	Lactic acid	Drug	ATC-GM	ATC 5th		A01AD22	1970-01-01	2099-12-31	
2000020028	Other agents for oral local treatment, combinations	Drug	ATC-GM	ATC 5th		A01AD50	1970-01-01	2099-12-31	
2000020029	Dexpanthenol, combinations	Drug	ATC-GM	ATC 5th		A01AD65	1970-01-01	2099-12-31	
2000020030	Mineral salt, combinations	Drug	ATC-GM	ATC 5th		A01AD69	1970-01-01	2099-12-31	
2000020031	Salicylates, combinations	Drug	ATC-GM	ATC 5th		A01AD71	1970-01-01	2099-12-31	
2000020032	Saliva substitute solutions	Drug	ATC-GM	ATC 5th		A01AD72	1970-01-01	2099-12-31	
2000020033	Local anesthetics for oral local treatment	Drug	ATC-GM	ATC 4th		A01AE  	1970-01-01	2099-12-31	
2000020034	Lidocaine	Drug	ATC-GM	ATC 5th		A01AE01	1970-01-01	2099-12-31	
2000020035	Tetracaine	Drug	ATC-GM	ATC 5th		A01AE02	1970-01-01	2099-12-31	
2000020036	Polidocanol (Lauromacrogol 400)	Drug	ATC-GM	ATC 5th		A01AE05	1970-01-01	2099-12-31	
2000020037	Lidocaine, combinations	Drug	ATC-GM	ATC 5th		A01AE51	1970-01-01	2099-12-31	
2000020038	Tetracaine, combinations	Drug	ATC-GM	ATC 5th		A01AE52	1970-01-01	2099-12-31	
2000020039	Benzocaine, combinations	Drug	ATC-GM	ATC 5th		A01AE53	1970-01-01	2099-12-31	
2000020040	Propipocaine, combinations	Drug	ATC-GM	ATC 5th		A01AE54	1970-01-01	2099-12-31	
2000020041	Polidocanol (Lauromacrogol 400), combinations	Drug	ATC-GM	ATC 5th		A01AE55	1970-01-01	2099-12-31	
2000020042	Homeopathic and anthroposophic stomatologics	Drug	ATC-GM	ATC 4th		A01AH  	1970-01-01	2099-12-31	
2000020043	Homeopathic and anthroposophic stomatologics, combinations	Drug	ATC-GM	ATC 5th		A01AH20	1970-01-01	2099-12-31	
2000020044	Herbal stomatologics	Drug	ATC-GM	ATC 4th		A01AP  	1970-01-01	2099-12-31	
2000020045	Myrrh tincture	Drug	ATC-GM	ATC 5th		A01AP01	1970-01-01	2099-12-31	
2000020046	Chamomile flowers	Drug	ATC-GM	ATC 5th		A01AP02	1970-01-01	2099-12-31	
2000020047	Sage leaves	Drug	ATC-GM	ATC 5th		A01AP03	1970-01-01	2099-12-31	
2000020048	Various herbal stomatologics	Drug	ATC-GM	ATC 5th		A01AP10	1970-01-01	2099-12-31	
2000020049	Herbal stomatologics, combinations	Drug	ATC-GM	ATC 5th		A01AP30	1970-01-01	2099-12-31	
2000020050	Other herbal stomatologics, combinations	Drug	ATC-GM	ATC 5th		A01AP50	1970-01-01	2099-12-31	
2000020051	Chamomile flowers, combinations	Drug	ATC-GM	ATC 5th		A01AP52	1970-01-01	2099-12-31	
2000020052	Simaldrat	Drug	ATC-GM	ATC 5th		A02AD06	1970-01-01	2099-12-31	
2000020053	Alumina in combination with magnesium hydroxide	Drug	ATC-GM	ATC 5th		A02AD10	1970-01-01	2099-12-31	
2000020054	Dihydroxyaluminum sodium carbonate and carminatives	Drug	ATC-GM	ATC 5th		A02AF03	1970-01-01	2099-12-31	
2000020055	Simaldrate and carminatives	Drug	ATC-GM	ATC 5th		A02AF04	1970-01-01	2099-12-31	
2000020056	Aluminum hydroxide and carminatives	Drug	ATC-GM	ATC 5th		A02AF05	1970-01-01	2099-12-31	
2000020057	Antacids, combinations with butinoline	Drug	ATC-GM	ATC 5th		A02AG01	1970-01-01	2099-12-31	
2000020058	Antacids, combinations with atropine	Drug	ATC-GM	ATC 5th		A02AG02	1970-01-01	2099-12-31	
2000020059	Antacids, combinations with several spasmolytics	Drug	ATC-GM	ATC 5th		A02AG20	1970-01-01	2099-12-31	
2000020060	Sodium hydrogen carbonate	Drug	ATC-GM	ATC 5th		A02AH01	1970-01-01	2099-12-31	
2000020061	Antacids with sodium bicarbonate, combinations	Drug	ATC-GM	ATC 5th		A02AH20	1970-01-01	2099-12-31	
2000020062	Antacids, combinations with bismuth salts	Drug	ATC-GM	ATC 5th		A02AX01	1970-01-01	2099-12-31	
2000020063	Antacids, combinations with local anesthetics	Drug	ATC-GM	ATC 5th		A02AX02	1970-01-01	2099-12-31	
2000020064	Antacids, combinations with sulfur	Drug	ATC-GM	ATC 5th		A02AX04	1970-01-01	2099-12-31	
2000020065	Antacids, other combinations	Drug	ATC-GM	ATC 5th		A02AX50	1970-01-01	2099-12-31	
2000020066	Omeprazole, combinations	Drug	ATC-GM	ATC 5th		A02BC51	2023-04-01	2099-12-31	
2000020067	Vonoprazan and amoxicillin	Drug	ATC-GM	ATC 5th		A02BD17	2023-04-01	2099-12-31	
2000020068	Silver protein acetyl tannate	Drug	ATC-GM	ATC 5th		A02BX15	1970-01-01	2022-04-30	U
2000020069	Irsogladin	Drug	ATC-GM	ATC 5th		A02BX16	2023-04-01	2099-12-31	
2000020070	Bismuth(III) citrate hydroxide complex	Drug	ATC-GM	ATC 5th		A02BX17	1970-01-01	2099-12-31	
2000020071	Dibismuth tris(tetraoxodialuminate)	Drug	ATC-GM	ATC 5th		A02BX18	1970-01-01	2099-12-31	
